ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MRKT_TY_NM,MRKT_OPER_PD,STORE_CO,ADIT_DC,USE_GCCT_CN,HMPG_ADDR,TOILET_EXST_AT,PRKPLCE_EXST_AT,OPNNG_YEAR,TEL_NO,DATA_BASE_DE,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC483PO22N000000069,쇼핑,전통시장,경동시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12303E+11,서울 동대문구 왕산로 147,2571,다사593533,127.0396587,37.57878423,상설장,매일,678,농산물+수산물+근린생활서비스,,,Y,Y,1960,02-969-7218,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000070,쇼핑,전통시장,답십리시장,서울,동대문구,1123010500,답십리동,1123061000,답십리2동,1.12304E+11,서울 동대문구 답십리로51길 3-10,2538,다사609527,127.0580659,37.57319423,상설장,매일,56,수산물+가공식품+음식점업+기타소매업,,,Y,N,2011,02-2216-9888,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000071,쇼핑,전통시장,답십리현대시장,서울,동대문구,1123010500,답십리동,1123061000,답십리2동,1.12304E+11,서울 동대문구 전농로4길 38,2620,다사610520,127.0586488,37.5667821,상설장,매일,101,농산물+수산물+가공식품+의류/신발+음식점업,,,Y,Y,2009,070-7788-4435,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000072,쇼핑,전통시장,동부시장,서울,동대문구,1123010500,답십리동,1123060000,답십리1동,1.12002E+11,서울 동대문구 천호대로 281,2604,다사604521,127.0522092,37.56757575,상설장,매일,30,농산물+의류/신발+기타소매업+근린생활서비스업,,,Y,Y,1971,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000073,쇼핑,전통시장,동서시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12304E+11,서울 동대문구 왕산로33길 13,2572,다사594534,127.0412215,37.57972596,상설장,매일,43,농산물,,,Y,Y,1972,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000074,쇼핑,전통시장,서울약령시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12303E+11,서울 동대문구 약령중앙로 26,2570,다사591535,127.0375866,37.58060041,상설장,매일,1007,농산물+근린생활서비스,,seoulyak.com,Y,Y,2006,02-969-4793,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000075,쇼핑,전통시장,전농로터리시장,서울,동대문구,1123010400,전농동,1123056000,전농1동,1.12304E+11,서울 동대문구 전농로15길 7,2547,다사608532,127.0570279,37.57814435,상설장,매일,85,농산물+축산물+수산물+가공식품+기타소매업,,,Y,N,1974,02-2217-1231,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000076,쇼핑,전통시장,청량리농수산물시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12303E+11,서울 동대문구 경동시장로 21,2571,다사594536,127.0404057,37.58094844,상설장,매일,121,농산물+축산물+수산물+근린생활서비스,,,Y,Y,2014,02-963-3214,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000077,쇼핑,전통시장,청량리수산시장,서울,동대문구,1123010200,용두동,1123053600,용신동,1.12304E+11,서울 동대문구 고산자로34길 48,2560,다사594532,127.0409508,37.57807282,상설장,매일,100,수산물,,,Y,N,2012,02-967-4210,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000078,쇼핑,전통시장,청량리전통시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12304E+11,서울 동대문구 경동시장로8길 30,2572,다사595535,127.0423256,37.58088659,상설장,매일,103,농산물+축산물+수산물+가공식품,,,N,N,2009,02-3295-4555,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000079,쇼핑,전통시장,청량리종합시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12303E+11,서울 동대문구 경동시장로 3-1,2571,다사594534,127.0408575,37.57933848,상설장,매일,135,농산물+수산물+가공식품+기타소매업,,,Y,Y,2005,02-962-7100,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000080,쇼핑,전통시장,청량리청과물시장,서울,동대문구,1123010300,제기동,1123054500,제기동,1.12303E+11,서울 동대문구 경동시장로 7,2571,다사594534,127.040684,37.57959,상설장,매일,150,농산물,,,Y,Y,2005,070-7722-1650,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000081,쇼핑,전통시장,청량종합도매시장(깡통시장),서울,동대문구,1123010300,제기동,1123054500,제기동,1.12304E+11,서울 동대문구 경동시장로9가길 16,2571,다사594537,127.0403105,37.58190857,상설장,매일,56,가공식품,,,Y,Y,2012,02-962-5670,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000082,쇼핑,전통시장,회기시장,서울,동대문구,1123010800,회기동,1123071000,회기동,1.12304E+11,서울 동대문구 회기로25길 11,2452,다사607547,127.0549791,37.59097015,상설장,매일,64,농산물+음식점업+기타소매업,,,Y,Y,2012,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000083,쇼핑,전통시장,강남시장,서울,동작구,1159010200,상도동,1159053000,상도1동,1.15903E+11,서울 동작구 상도로 357,6978,다사516443,126.9535408,37.49693976,상설장,매일,30,가공식품+기타소매업,,,Y,Y,1984,02-813-6231,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000084,쇼핑,전통시장,남성시장,서울,동작구,1159010700,사당동,1159063000,사당2동,1.15904E+11,서울 동작구 동작대로29길 8,6997,다사541433,126.9815648,37.48816011,상설장,매일,153,농산물+축산물+수산물+가공식품+기타소매업,,www.nssagye.com,Y,Y,2014,02-536-3002,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000085,쇼핑,전통시장,남성역골목시장,서울,동작구,1159010700,사당동,1159065000,사당4동,1.15904E+11,서울 동작구 사당로16가길 19,7010,다사533427,126.9723103,37.48297832,상설장,매일,78,농산물+축산물+수산물+가공식품+기타소매업,,,N,Y,2015,070-4015-8396,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000086,쇼핑,전통시장,본동인정시장,서울,동작구,1159010400,본동,1159051000,노량진1동,1.15903E+11,서울 동작구 매봉로 177,6916,다사515460,126.9518967,37.51223042,상설장,매일,30,농산물+축산물+가공식품+가정용품,,,N,N,2006,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000087,쇼핑,전통시장,사당시장,서울,동작구,1159010700,사당동,1159065000,사당4동,1.15903E+11,서울 동작구 사당로 244,7011,다사536427,126.9753375,37.48288276,상설장,매일,18,음식점업+근린생활서비스업,,,Y,Y,1987,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000088,쇼핑,전통시장,상도전통시장,서울,동작구,1159010200,상도동,1159053000,상도1동,1.15904E+11,서울 동작구 상도로47길 8,6971,다사515446,126.951537,37.49967693,상설장,매일,73,축산물+수산물+음식점업+기타소매업,,,Y,Y,2015,02-824-3747,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000089,쇼핑,전통시장,성대시장,서울,동작구,1159010200,상도동,1159055000,상도3동,1.15903E+11,서울 동작구 상도로 102,7041,다사497446,126.9317763,37.4999427,상설장,매일,43,농산물+축산물+수산물+가공식품+의류/신발,,,Y,Y,1979,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000090,쇼핑,전통시장,성대전통시장,서울,동작구,1159010200,상도동,1159055000,상도3동,1.15904E+11,서울 동작구 국사봉1길 41,7041,다사496445,126.9308567,37.49921775,상설장,매일,104,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,2015,02-822-4456,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000091,쇼핑,전통시장,공덕시장,서울,마포구,1144010200,공덕동,1144056500,공덕동,1.11403E+11,서울 마포구 만리재로 19,4214,다사517496,126.9532582,37.54479479,상설장,매일,170,농산물+축산물+기타소매업,,,Y,N,1974,02-719-5060,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000092,쇼핑,전통시장,동진시장,서울,마포구,1144012400,연남동,1144071000,연남동,1.14403E+11,서울 마포구 성미산로 198,3982,다사493516,126.9267634,37.56237655,상설장,매일,19,기타소매업+근린생활서비스업,,,Y,N,1974,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000093,쇼핑,전통시장,마포농수산물시장,서울,마포구,1144012500,성산동,1144073000,성산2동,1.14403E+11,서울 마포구 월드컵로 235,3901,다사468519,126.8984828,37.56519935,상설장,매일,121,농산물+축산물+수산물+가공식품,,,Y,Y,1998,02-309-0419,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000094,쇼핑,전통시장,마포시장,서울,마포구,1144010200,공덕동,1144056500,공덕동,1.14404E+11,서울 마포구 마포대로6길 16,4214,다사517497,126.9533186,37.54539208,상설장,매일,90,농산물+가공식품+기타소매업,,,Y,N,1977,02-719-5060,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000095,쇼핑,전통시장,망원동월드컵시장,서울,마포구,1144012300,망원동,1144070000,망원2동,1.14404E+11,서울 마포구 망원로7길 31,3964,다사474512,126.9050809,37.55873145,상설장,매일,50,농산물+축산물+수산물+가공식품,,,Y,N,2006,02-322-6656,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000096,쇼핑,전통시장,망원시장,서울,마포구,1144012300,망원동,1144069000,망원1동,1.14404E+11,서울 마포구 망원로8길 7,4011,다사475510,126.9059941,37.55715742,상설장,매일,79,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,2006,02-335-3591,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000097,쇼핑,전통시장,서교시장,서울,마포구,1144012000,서교동,1144066000,서교동,1.14404E+11,서울 마포구 홍익로3길 20,4039,다사489506,126.9217154,37.55351606,상설장,매일,63,축산물+의류/신발+기타소매업+근린생활서비스,,,Y,Y,1974,02-323-7686,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000098,쇼핑,전통시장,아현시장,서울,마포구,1144010100,아현동,1144055500,아현동,1.14404E+11,서울 마포구 굴레방로7길 8,4116,다사518509,126.9550808,37.55640684,상설장,매일,150,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,N,2013,02-364-3600,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000099,쇼핑,전통시장,영진시장,서울,마포구,1144012000,서교동,1144066000,서교동,1.14404E+11,서울 마포구 동교로12길 21,4029,다사481506,126.9126921,37.55346487,상설장,매일,61,가공식품+기타소매업,,,Y,Y,1972,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000100,쇼핑,전통시장,백련시장,서울,서대문구,1141012000,남가좌동,1141070000,남가좌2동,1.14104E+11,서울 서대문구 가재울로6길 53-87,3692,다사490532,126.923101,37.57700143,상설장,매일,66,농산물+축산물+가공식품,,,Y,Y,1993,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000101,쇼핑,전통시장,연희사러가,서울,서대문구,1141011700,연희동,1141061500,연희동,1.14103E+11,서울 서대문구 연희맛로 23,3707,다사496521,126.9296612,37.56715459,상설장,매일,30,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,Y,1971,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000102,쇼핑,전통시장,영천시장,서울,서대문구,1141010800,영천동,1141052000,천연동,1.11103E+11,서울 서대문구 통일로 189-1,3734,다사524524,126.9618663,37.57034953,상설장,매일,135,농산물+축산물+수산물+가공식품+기타소매업,,,Y,N,2011,02-363-5350,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000103,쇼핑,전통시장,유진상가,서울,서대문구,1141011100,홍제동,1141064000,홍제3동,1.11103E+11,서울 서대문구 통일로 484,3628,다사508548,126.9430423,37.59163153,상설장,매일,67,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,Y,1970,02-3217-9885,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000104,쇼핑,전통시장,인왕시장,서울,서대문구,1141011100,홍제동,1141064000,홍제3동,1.14104E+11,서울 서대문구 인왕시장길 24,3628,다사508547,126.9433194,37.59121811,상설장,매일,158,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,1972,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000105,쇼핑,전통시장,남부종합시장,서울,서초구,1165010100,방배동,1165059000,방배본동,1.16504E+11,서울 서초구 방배중앙로27길 17,6555,다사544440,126.9848056,37.49499219,상설장,매일,134,가공식품+기타소매업+근린생활서비스,,,Y,Y,1981,02-599-6735,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000106,쇼핑,전통시장,양재시장,서울,서초구,1165010200,양재동,1165065100,양재1동,1.16504E+11,서울 서초구 남부순환로356길 15,6738,다사591428,127.037966,37.48431085,상설장,매일,31,의류/신발+기타소매업,,,Y,N,1981,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000107,쇼핑,전통시장,금남시장,서울,성동구,1120011100,금호동3가,1120061500,금호2.3가동,1.12004E+11,서울 성동구 금호산2길 32,4730,다사578500,127.0230332,37.54862725,상설장,매일,104,농산물+축산물+의류/신발+음식점업+기타소매업,,,Y,Y,1962,02-2252-5302,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000108,쇼핑,전통시장,뚝도시장,서울,성동구,1120011500,성수동2가,1120067000,성수2가1동,1.12003E+11,서울 성동구 성수이로 32-15,4776,다사606488,127.054827,37.53780064,상설장,매일,133,농산물+축산물+수산물+가공식품+의류/신발,,,Y,Y,1962,02-464-4426,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000109,쇼핑,전통시장,마장축산물시장,서울,성동구,1120010500,마장동,1120054000,마장동,1.12004E+11,서울 성동구 마장로35길 68,4752,다사594524,127.0412753,37.57068248,상설장,매일,1900,축산물+가공식품,,,Y,Y,2006,02-2281-4446,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000110,쇼핑,전통시장,용답상가시장,서울,성동구,1120012200,용답동,1120079000,용답동,1.12004E+11,서울 성동구 용답중앙길 59,4804,다사604517,127.0525388,37.56416885,상설장,매일,175,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,Y,2011,02-2214-4326,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000111,쇼핑,전통시장,길음시장,서울,성북구,1129013400,길음동,1129066000,길음1동,1.12903E+11,서울 성북구 동소문로 227,2721,다사577560,127.021592,37.60278063,상설장,매일,138,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,Y,2003,02-909-0926,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000112,쇼핑,전통시장,돈암시장,서울,성북구,1129010800,동소문동5가,1129055500,삼선동,1.12904E+11,서울 성북구 동소문로18길 12-3,2846,다사572548,127.0157124,37.5916663,상설장,매일,106,농산물+축산물+가공식품+기타소매업,,,Y,N,2005,02-926-5133,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000113,쇼핑,전통시장,돌곶이시장(구 석관황금시장),서울,성북구,1129013900,석관동,1129081000,석관동,1.12904E+11,서울 성북구 한천로73길 33,2784,다사613567,127.0616578,37.60950239,상설장,매일,92,농산물+축산물+수산물+가공식품+의류/신발,,,Y,N,2006,070-8952-5598,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000114,쇼핑,전통시장,장위전통시장,서울,성북구,1129013800,장위동,1129077000,장위2동,1.12904E+11,서울 성북구 화랑로19가길 20-24,2769,다사604568,127.0513393,37.61033453,상설장,매일,64,농산물+축산물+수산물+가공식품+의류/신발,,,Y,Y,2005,070-7799-9129,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000115,쇼핑,전통시장,정릉시장,서울,성북구,1129013300,정릉동,1129065000,정릉4동,1.12904E+11,서울 성북구 보국문로11길 6,2709,다사567566,127.0096809,37.60847133,상설장,매일,120,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,2010,070-4126-0098,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
